tree1,tree2,dist
1703,1817,0.005127779252450573
1650,3000,0.005129923014869628
349,3958,0.005135031245607796
195,1068,0.005137524509624257
3708,4042,0.005149729776621703
1447,2688,0.005172562710585776
127,566,0.005184286225754231
2167,2631,0.005188591499969438
625,2451,0.00519134233819224
1269,2183,0.005191956491810923
3409,1274,0.005193511537805673
3531,3512,0.005207314588520251
278,2642,0.0052076214106783585
473,1772,0.005225593538387363
3688,3645,0.005234246329149872
660,1350,0.0052520435098725535
2151,2975,0.0052530729159921425
3790,710,0.005254233242072109
262,3947,0.005264252896288291
3566,822,0.005267928438931813
1796,2886,0.005274877699344316
2702,3298,0.005279423435952821
3912,2796,0.005326321026056437
1511,2793,0.0053309478421174755
1004,2211,0.00533216645052785
3731,3410,0.005336314760466088
1224,1627,0.005340197133094256
488,3261,0.005347146484675339
1292,3254,0.0053508987577396
2858,2950,0.0053529200627320805
0,2737,0.005355668943774677
171,2076,0.0053572692861344196
480,741,0.005357652612479696
234,1159,0.005365173155552128
1520,2237,0.005365657369676147
848,966,0.005366641184331063
505,1976,0.005369083252795642
1054,3760,0.005377056576132959
202,259,0.0053944559311913665
959,3008,0.0054150221873304205
1230,3154,0.005416971034925378
755,2507,0.005421196600864653
1615,2333,0.005430641089340937
3937,620,0.005442073089696686
3849,1713,0.0054503241703750226
1096,2038,0.00545304225524923
3324,3802,0.005460838190029793
479,605,0.005479355483201611
1322,1577,0.005486521227684657
1232,1671,0.00549391428365173
1016,1705,0.005495692211361149
3695,3591,0.005504408638107472
3712,3823,0.005507398181111539
269,1589,0.005520853580092133
4037,3496,0.005522724207164709
3756,2087,0.005522925821142569
743,2465,0.0055291867838046516
499,730,0.005530703707825463
1656,3225,0.005534845566917357
595,2328,0.005535774084651196
1018,2620,0.005538591765320955
998,2494,0.005540366533676511
3853,3519,0.0055586791595858
3580,655,0.00556377342269021
1805,1889,0.0055648411157016575
3855,3684,0.0055785842388483275
3785,2107,0.005580082113868845
634,2241,0.005582258085034424
3620,3665,0.005595885131342626
1175,1709,0.005616914615787803
102,850,0.005626550264922906
899,3552,0.005628940584290587
3970,3713,0.0056319424356580106
3893,3886,0.0056322386681953995
209,1594,0.005635824538439889
2018,2068,0.0056386459778877684
1939,1998,0.005640131721032504
2948,3043,0.005654462344828554
1444,1920,0.005655781657671222
886,2231,0.005659779834841103
2996,3042,0.005668707280211106
2581,2830,0.005681235545461075
2628,2953,0.005685616589425305
3460,3505,0.005686564032110875
4092,3735,0.005693245370500595
667,1948,0.005694198827908281
1581,2949,0.005704330758291826
3791,3857,0.005709519214869174
1707,1800,0.005713123993166307
1439,3017,0.005717190803883429
759,1052,0.0057212404857122645
4036,3680,0.005724441784947899
706,3173,0.0057268318924920195
909,1133,0.005729157752332736
3984,2050,0.00574784740677195
483,3221,0.00577107468834046
335,3654,0.005777258544023486
780,2257,0.0057831739356750955
428,1294,0.0057834544212991
3,2317,0.005819722295038271
439,2898,0.0058207143153927166
3389,1448,0.00582156726858396
68,3658,0.00582372654531621
3601,2467,0.0058255815187262736
3547,3648,0.00583087608708957
1085,1767,0.005831293662792586
931,3085,0.0058316448994504
408,1079,0.00583828316607829
569,2913,0.005853202728029805
778,1415,0.005868544051037081
208,1045,0.005868986455222824
3834,2091,0.005881794195884228
223,3800,0.005883275628812634
1337,3232,0.005894439153230263
3909,2519,0.0058949012572390574
1929,2585,0.00589519972182477
604,3018,0.005897047530832401
747,1963,0.005899063325319753
3730,2727,0.005921602382189223
3743,3746,0.0059241817049955625
1561,2065,0.005932029049839943
3979,3564,0.005932877385467716
3637,717,0.005935488591523902
3568,4149,0.005940377898565219
805,3607,0.005949082386352111
181,1512,0.005971429472058837
572,2313,0.005983785817462034
178,688,0.00599507673910081
4062,207,0.005998940622857371
2282,3562,0.006001299827754852
3869,1095,0.006004305532002735
1699,2019,0.006028201084270268
4021,3892,0.006050101402993224
4275,1652,0.006051600104371849
3810,3188,0.0060833487888267875
179,1411,0.006088718888712666
839,2651,0.006091826214227894
1529,3065,0.006112002696340629
1256,3894,0.006115619890503132
1160,3450,0.006117432283167898
3758,2287,0.0061209748099740335
3766,3854,0.006123519139329403
888,3219,0.0061235695143502765
3677,1759,0.006131373671054305
3734,3010,0.006141717938223934
3817,1753,0.006143735349624521
54,2622,0.006146893666199138
2285,2875,0.00615609165717769
1087,1704,0.006159305620233742
3916,3464,0.00616668248031161
3709,3553,0.00617095764712966
3403,3905,0.006195059925904606
3862,3103,0.006195409538768369
3685,1235,0.00620509238022391
197,3586,0.006215756689058365
289,3740,0.006217790151249514
1428,2926,0.006230248342120125
4119,3091,0.006232485533359158
1564,2861,0.006241400878948672
3722,3499,0.006256899022429097
3724,4007,0.006262465819365237
416,1443,0.0062687231600883145
1789,1912,0.006280064986332837
210,2337,0.00629501223035446
2670,3228,0.006314967840182012
2217,3038,0.006315165908985964
4098,3910,0.0063291635900001725
180,1402,0.006334496763236164
640,2724,0.006344831942065282
1099,3603,0.006347021495275579
2160,3725,0.0063507746862884185
3650,3511,0.006392409483416794
530,896,0.006399548228843595
3517,3749,0.006407816210106953
232,2528,0.00641312715929615
3884,3618,0.006464721929821171
2124,2192,0.00647648875262552
1369,3179,0.0064891225607641295
117,146,0.006491897290256204
772,1382,0.006494918201229879
403,3500,0.0065002900470491065
3924,3148,0.006503193945182173
864,2758,0.006504391521517772
541,3777,0.006508140585199447
5,153,0.006526756915764126
399,4085,0.006532174405716865
3879,4071,0.00654802580522746
2284,3182,0.006548422016225883
1150,1492,0.006563896312940028
453,2323,0.006565370211283103
820,3033,0.006568381047366813
1894,2992,0.0065692289934999315
973,3285,0.006570779196229802
508,753,0.006590499349706458
3852,4023,0.006596241879274111
1196,1197,0.006630051568241854
41,4132,0.006640570370224558
904,1918,0.0066442274866868045
47,1125,0.006647134460025211
1223,3960,0.006653547440774478
649,3966,0.0066832824123908285
624,2158,0.0067028293933280025
110,1202,0.006703589663797471
3732,4067,0.006705018149021913
1220,3014,0.006710436076286646
125,160,0.006731537147093569
1310,1387,0.006732417137294833
244,761,0.00673496389989757
1212,2604,0.006739846177097192
2296,2640,0.006741744499560012
854,1117,0.006743480322122991
1771,3184,0.006745886838612158
2330,3217,0.006764716756630512
74,359,0.006771309025471961
536,2344,0.0067718988583075485
4045,773,0.006772437666647604
4163,1710,0.006781275899279002
1490,1591,0.006796468293446489
3694,4048,0.006803053429626671
1323,2590,0.006845287484892437
285,664,0.00685350997363432
1429,3183,0.006863970104094775
996,2386,0.006864501636184697
1200,1694,0.006868050540843856
268,3813,0.006870129249379797
3616,3646,0.00687942926465307
3986,1059,0.006888978015933633
3775,494,0.0068894182929199604
3812,4094,0.0068905234979496355
287,1344,0.006894916538994059
2152,2946,0.006896268590435267
3957,1132,0.006900770221124175
3771,2249,0.006924929909277122
4367,3798,0.006931244048498986
3887,3868,0.006938174721123513
141,467,0.0069514934794738525
3108,3202,0.006965940788559721
3461,3837,0.006976114858871965
1169,1343,0.006980900266808782
466,3023,0.007014622308103742
401,953,0.007016562689145633
3828,1862,0.007019576691189633
2514,2773,0.007030811699670292
3919,2895,0.007045975238339719
1090,1198,0.0070654872192631585
3659,3020,0.007065855961795993
443,3238,0.007072101055177058
353,3933,0.007088422310467829
147,1381,0.007092644473800314
3985,2650,0.0071034951856929485
752,3993,0.007106569977944177
3719,1162,0.007120135729404092
788,1109,0.007123730031434072
1825,2130,0.00713300114108353
1192,1272,0.007142112296327552
482,4063,0.00715716893413626
4002,517,0.007163329617655423
12,1494,0.007165064977038366
3772,4155,0.0071762385479927915
1531,1835,0.0071782555003517545
407,3151,0.007198154970069565
87,2988,0.007213386627877141
4089,3174,0.007213788641045549
3787,1385,0.007226022965581141
328,2244,0.007230181000078384
1176,1766,0.007231378996766957
4012,2824,0.007240967406318699
3703,3783,0.007243992191641374
1483,2355,0.007250938539182558
4003,3502,0.00725986457134329
3624,3075,0.007261961597512856
3666,2154,0.007285143933880009
1327,1595,0.007288562956613606
1972,2990,0.007288590915555115
3928,400,0.007305167149217862
1562,3262,0.00730717529093497
2163,3117,0.007308013907651456
531,3079,0.007317421274190307
3445,3576,0.00732230536491138
3804,3981,0.007331250595991826
2190,3019,0.007340103447056179
1834,2248,0.007341878776246875
1864,2082,0.0073649732690403424
4378,2836,0.007365901713068057
1048,4198,0.007367830168955876
916,4186,0.007380595861023909
1950,2488,0.007392599170612468
101,1658,0.0073998492907260405
539,2466,0.007403385890847408
3773,2252,0.007405908465906996
776,1698,0.007415420577900738
4241,398,0.007416463123699188
3856,1113,0.007417671664197711
192,1881,0.007424943719934962
4114,1238,0.007436115487628549
1931,3021,0.007450012418044549
3964,4066,0.0074651018852250894
511,2989,0.007480477991069129
4197,3757,0.007480654398686393
1858,2608,0.007489244723249244
3851,703,0.007491235178882338
2621,2962,0.0074955751549571695
274,2083,0.007508966154899724
3901,3582,0.007509173753110485
1091,1336,0.0075096484281473135
1975,2853,0.0075113070355650735
3799,4103,0.0075257902877141625
151,715,0.007530487588434789
1209,2691,0.007531523621378558
2148,3270,0.007551278583838816
995,3110,0.007570078121367563
1351,4116,0.007608870489724223
802,4291,0.007611528106373944
950,2315,0.007635923686240012
3809,3541,0.00763977866658206
2357,2543,0.007640467933289576
4019,597,0.007640947994737815
516,593,0.007646225103627502
9,3950,0.007660507216741386
2947,3048,0.0076693689547962796
3890,3081,0.007676623043921221
3366,4153,0.007698572939884445
4352,2054,0.007707863841197676
2601,2888,0.007709488086290878
3945,3752,0.007714795221121562
749,2209,0.007715125031429626
2342,2783,0.007721392072198199
4059,2074,0.007723979059837301
165,722,0.0077250615240567755
4072,3953,0.007732884513777849
290,4201,0.007755084750648136
35,762,0.007767460150905264
75,1842,0.007773133492825348
2095,2942,0.007787022325081869
406,3216,0.007797228072405238
2408,2777,0.007798352194044261
3948,1584,0.007804760189670509
3555,949,0.007808888097237732
434,550,0.007812327072680425
295,616,0.007820047829023541
3729,3819,0.007824207846657327
937,2346,0.007826501083393389
201,2040,0.007827691859468466
679,1179,0.007842850020577441
3628,833,0.00784378233278707
3442,3839,0.007843814317727377
1143,4083,0.007868091596657578
1510,2182,0.007868226854554489
2616,2874,0.007869039271050426
143,1289,0.007870819536067223
132,4053,0.007873918419250427
316,2553,0.007881385113849743
3990,1123,0.00788611811178297
372,1744,0.007887480225716781
921,2438,0.00788967227709849
1331,1763,0.007899868449975034
4296,1765,0.00790359027469558
475,614,0.007911782639881848
92,2829,0.007917750709578592
4265,2897,0.007918497187427181
3922,534,0.007924867149534859
3925,318,0.007934913079954177
1408,3269,0.00796713688041871
3698,2901,0.00797276793028847
3976,3697,0.007974990359827912
3938,1226,0.007990530753929633
3481,2767,0.008002552541272856
183,621,0.00800401977295845
1377,3250,0.008005728995258282
1523,2396,0.008006149118708922
152,2312,0.008007965139793932
3652,2329,0.008009718655133502
1533,3073,0.008014624035883879
3744,4273,0.008021212719983517
4134,598,0.00802444409664177
1711,2885,0.008035370983536627
4172,4006,0.008039971353020155
4139,3745,0.00804883422060761
4325,2815,0.008053073236849465
3692,2687,0.008067269613614536
3858,2722,0.00806993488496377
3845,4040,0.00807163315489853
1144,1467,0.008075855647320974
1528,1811,0.008080333326791367
4030,1708,0.008100786547772826
1178,2681,0.008107326950218222
3795,3959,0.008126039662348554
46,2171,0.008160940224821889
3332,2420,0.008161768543624971
4141,1171,0.00817649054709324
926,3655,0.008178131626615862
970,1902,0.008203577321265337
1852,2126,0.008223688395490925
659,3194,0.008226871046445483
1014,1445,0.008239223547000768
3706,1281,0.008257028824142199
1599,2174,0.008258189486935436
3152,3220,0.008258798851926687
430,800,0.008259608837204377
4026,1819,0.008283839627000092
641,3241,0.008286975505884003
1061,2696,0.00828761836622749
3736,4065,0.008291228831630332
4080,3932,0.008303268953373799
697,4245,0.00832064242424187
2766,3169,0.008326470344207915
3962,2023,0.008341517331698736
370,2108,0.008355978040988893
4336,526,0.008378753853395798
4276,3675,0.008388798791000462
3178,3203,0.008389662588103503
3793,4497,0.008401975986893157
190,4308,0.008408943204702063
934,2892,0.008409510675165023
3714,2401,0.008419759853662716
680,2527,0.008428199245248139
2518,3034,0.008438702122951974
4212,2675,0.00844161584375741
115,2157,0.008443163195678088
1136,3132,0.008448197000586743
3717,4105,0.008448249951433583
4043,1040,0.008458709289575511
974,3181,0.008459461218906505
3965,1990,0.008471661234879451
2809,2882,0.008474553227521997
1955,3980,0.008478080235084728
3902,2204,0.008479409969189389
994,3272,0.008489479426443902
876,2703,0.008497518560729667
603,4370,0.0085106076547595
1275,1316,0.008518158460425002
150,4515,0.008544957871463404
1458,1732,0.008554834942195041
4348,3850,0.008565807153583571
4347,2967,0.008569994297213918
4205,440,0.00857243052416734
3390,4028,0.008585500586488146
3900,4279,0.008608679451157036
4482,2779,0.008617158936914837
3575,2218,0.008617288561986736
3710,2939,0.008617521446138594
3501,2912,0.008621319538338473
4086,1714,0.008622817362187646
2069,2933,0.008626451922623755
1682,2024,0.00862830481242255
96,3107,0.008647740490202602
2178,2904,0.008653693841316517
1592,2645,0.008653983929909514
4517,3231,0.00865826375003272
1755,3053,0.008659028021923101
4146,4194,0.008659672213256642
3811,3914,0.008662448517726865
3967,577,0.008670139915830932
866,3271,0.00867992408202338
306,4270,0.008691569579943575
4574,3875,0.008699561261724276
464,3013,0.008707649901865247
212,1761,0.008710947217089204
4162,1731,0.00872548237579518
299,3243,0.008745321882070556
4274,1941,0.008753228742414298
4056,1632,0.008762107185522228
18,1676,0.008773771679318948
4326,2699,0.00877408815885393
95,844,0.00877483956093475
1477,3218,0.00877914399902413
3917,3258,0.00878506433634417
2999,3226,0.00879161669710013
4428,1033,0.008795338084198856
3465,2222,0.008811913598255339
4025,4189,0.008823797737348094
2782,2876,0.008823881413358818
3808,4115,0.00883101853145811
4055,4142,0.0088420440790212
1662,2909,0.008844563206491796
642,2266,0.008849116086649648
2951,2982,0.008850266859301792
3861,1379,0.00887643039948135
4192,2490,0.008880646355870103
2718,3141,0.008881723607569211
3672,2324,0.00888430660011963
3896,4292,0.008886509144542133
4011,2226,0.008887816501569085
4016,3805,0.008894861718147504
1843,2935,0.008896401419365957
2143,3549,0.00891059377464054
1871,2106,0.008912403889108324
2890,3116,0.008912977618407203
493,2449,0.008918045608457575
3233,3268,0.00892631067125444
4135,4104,0.00893436792256691
1215,2340,0.008941327377308177
4159,3873,0.008944227139448868
2022,2613,0.008953970122948109
4410,3878,0.008957273793841258
463,4049,0.008961030186186741
4008,2791,0.00896577565255835
2002,3682,0.008967096609484033
1153,2843,0.008970212526008603
58,79,0.008971909197778571
2762,2776,0.008982908625042474
661,4121,0.008984828135057715
4248,2540,0.008993875458044143
4078,3393,0.00899589243618748
902,3247,0.009001528816678067
3579,4068,0.009002257720527842
961,2849,0.009006049769161008
4020,2549,0.009026170784581953
3621,2911,0.009029212546057243
3723,4077,0.009049951837311068
609,1173,0.009060202564779046
4147,1391,0.009061444988102088
1304,2288,0.009066544195547102
4058,3822,0.00908267940300378
502,691,0.009106367446762534
4617,3794,0.009110078199671912
1504,2457,0.009163942255112318
481,965,0.009170516856204439
339,842,0.00917715863472654
2200,4355,0.009190483332011279
806,3083,0.009193287847089171
3392,2366,0.00919857965048819
4281,4478,0.009202750458705694
100,139,0.00922767318355057
2371,2800,0.009247400131274203
4018,1582,0.009263349149596936
4543,2894,0.009298932733603826
4127,4299,0.009302126153651964
574,1455,0.009346273679566558
271,1820,0.009348017546132265
4038,3831,0.009351030941035343
4262,2220,0.00936206141302487
4423,3885,0.009402412399890411
930,1435,0.009402453689322826
302,1911,0.009410160868219386
2089,3044,0.009420051077862368
1005,1264,0.009430481020955894
392,1221,0.009437921945431343
2123,2320,0.009438147930036195
2235,2674,0.009448814540328948
3797,4199,0.009487166435886235
3600,3055,0.009487479121255707
354,4202,0.009488637811949953
4260,3903,0.009515204047503528
1030,2227,0.009520261635377891
4362,1617,0.009520738532951616
3880,2535,0.009530479442684786
1368,1569,0.009579351134306746
910,2164,0.009581308995197081
4329,2794,0.009617249919482485
4150,1410,0.00961924690468513
1631,2361,0.009619831580042981
1324,2422,0.009624147364864603
4165,967,0.009634903874442366
3949,3210,0.009645577767139951
327,3770,0.009656359520098854
4369,3200,0.009667789126407929
3632,4166,0.009699226359510427
1112,2015,0.009723610517077208
4669,3406,0.009735719655653771
4342,4252,0.009747344536457932
2177,3252,0.009751388136899852
4411,4207,0.0097747886686681
3866,4237,0.009804062572657923
4449,2121,0.009809108195337729
2563,2582,0.009811802320092766
4073,1745,0.009818436439524209
3989,2600,0.009832345121615654
1142,2544,0.009837981755864991
546,1347,0.009844014565945358
4117,3971,0.00985395421404868
807,1199,0.00986399917802
4160,4156,0.009881347015412077
648,4050,0.00989197073591222
1718,2746,0.009898031023659798
3915,4017,0.009905375217485628
281,791,0.00991612114770174
1637,2871,0.009919899883876898
3814,2656,0.009923806640072502
2155,2225,0.009930392072890676
57,793,0.009931569094829007
1572,2100,0.009940612854445807
786,2580,0.009955703243137826
381,4168,0.009957961634338916
4306,470,0.00997420172929267
4542,2304,0.00998128512932682
3927,2429,0.009981405736032817
1094,3280,0.00998156978697387
1573,3168,0.010032702778542263
334,2720,0.010058901454408284
1924,2136,0.01006457801040829
3935,4096,0.010087250738378989
4107,2838,0.010091377605916944
1542,2247,0.010092666570307246
3941,2756,0.01010168340676465
82,2786,0.010119372499302282
3507,3122,0.010120466705718104
4298,2084,0.010122381444838763
3968,1222,0.010144428070211972
1833,1945,0.010147263487804342
2740,2977,0.010147913149811727
4470,4331,0.01016505271824325
4251,1065,0.010172032355304395
1597,3820,0.010185307443366588
1757,4484,0.010190166751340046
3741,4088,0.01020487276043383
2145,2609,0.010224842128054273
4255,2228,0.010227142217083882
1687,2750,0.010234607276581847
777,2954,0.01024216490676845
418,1213,0.01024397006083333
4493,1203,0.010254000964489932
2078,3015,0.010268600671189843
2778,3090,0.010285598582327325
270,4161,0.0103040132990809
350,1166,0.010313412135001462
3876,4100,0.01032319883094375
1239,3286,0.010329231208338618
4261,3961,0.010342673172881373
296,1559,0.010345226050666359
545,3612,0.010352383373824409
279,2441,0.010365091140789975
881,1974,0.010376963805966085
2443,2643,0.010382004192938492
2393,2638,0.01039862100749328
4569,4154,0.010414130992915677
941,2780,0.01042196254583104
4474,1667,0.010437557720756926
1921,2389,0.010438556006775374
4412,2588,0.01045455615774724
3432,4054,0.010455068762876885
4469,4140,0.010455621229396708
3848,3991,0.01046831156482897
455,2385,0.010469024447411795
4033,2273,0.010482012468902291
4301,3482,0.010486977552336851
216,2419,0.010503754702035517
1452,2924,0.010526751952301815
3815,4327,0.010531742565082769
653,1861,0.010533959837553092
3994,3474,0.010547956497511876
4311,4556,0.010548856084964364
4397,832,0.010550557960074841
4625,4076,0.010561295269634563
250,830,0.010577398950195535
4293,792,0.010585135294500336
219,2583,0.010591676100102018
1481,2274,0.010592184318761327
4713,3969,0.010595437648126312
651,1297,0.010629808777726985
1919,2739,0.010643639442987601
4031,771,0.010651379533272581
1041,1218,0.010665788317707647
1312,2316,0.01067000067969736
3898,3602,0.010687979838175016
4133,1384,0.010706963930975012
875,3908,0.010708671291906613
66,2311,0.010733946506151004
312,2966,0.010744787398775851
4035,4332,0.010745197445979376
3930,4027,0.010758555159674221
4069,4477,0.010767113388883396
1031,1496,0.01078836798454394
2493,3209,0.01079151585511124
487,2575,0.01079427031422564
4125,4046,0.010810353993207317
4323,3124,0.010826245278499541
1137,2820,0.010838396001692438
4359,3846,0.010872232511769664
34,4266,0.010874565429793148
1545,2496,0.010880958063817447
1993,2633,0.010902180987507892
3951,3830,0.010910377773250324
1967,2866,0.010911264110380375
4380,2591,0.010923920869632765
4610,261,0.010929148219876186
905,2096,0.010962756473350769
1092,2978,0.010964289600088564
38,2914,0.010965438258914523
14,2916,0.010971596681892981
2595,2814,0.010983572695305893
917,2893,0.010991582442894502
1837,4513,0.010996097512639968
4572,1797,0.01101168798032777
880,2499,0.011012726593156552
107,4309,0.011013508693877024
4427,1538,0.011018113223392717
2725,3215,0.011022646379136643
4475,374,0.011026012037760075
4361,2246,0.011029524106384483
857,1405,0.011031283929508369
4375,1127,0.011041795963844303
2686,2917,0.011096791415198232
42,422,0.011123932815545717
4254,4733,0.011126573734348347
394,4629,0.01113173021925809
4394,4000,0.011148753693865091
1898,3251,0.011165774057472194
164,2587,0.011177465713771984
50,2104,0.011206150365849044
3978,4749,0.011210857838194421
109,2610,0.01121469604703687
4235,1468,0.011231812003880945
4286,2041,0.011242911972560388
1101,2883,0.011253341133689199
956,3281,0.01126902406853953
770,1338,0.011293644962036893
3720,3069,0.011301124412312256
4047,2744,0.011303497657117995
3999,4191,0.01130517372068715
1900,2281,0.011307896911313411
4401,3956,0.011308305563404342
555,3921,0.01131983437668721
618,2617,0.011323427214841253
4383,4678,0.011344106044385682
3619,4228,0.011344389404992272
3556,1509,0.011364787931567463
4529,4381,0.011376845275365446
70,3165,0.0113811875695915
31,3086,0.011385900726582993
1290,4337,0.011404945091613938
4353,3877,0.01142041502020944
76,617,0.011443711787986172
4560,4346,0.01144903365168598
3835,906,0.011459266979727073
185,2979,0.011459787964250068
444,600,0.011472135418765128
1287,2497,0.011506733821451148
1813,2755,0.011518964129624788
4300,2612,0.011526479061582447
3998,2571,0.011537389361813019
460,999,0.011568311253366909
4585,4170,0.011572356050424063
4546,796,0.011581122427988838
309,4221,0.011582275559355343
4453,4282,0.011595316380160842
4193,3572,0.011597071994887551
585,2381,0.01161062950584052
4768,4128,0.011627843571338028
4226,4368,0.011631606605329858
4057,4581,0.011638844203798848
1981,2440,0.011654934063900363
4544,3764,0.011656300929935824
4901,2432,0.011663394000517552
4447,1815,0.011670597282610315
4545,2731,0.011756569334143818
489,4297,0.011768359729460887
3778,2822,0.011779411736567491
4704,2832,0.01180456138638266
4152,4356,0.011826804769623125
4087,587,0.011826945465376798
4213,2475,0.011833370634986184
623,2471,0.011843049889614989
1922,2445,0.011872705094490961
1417,3940,0.011881350572601132
130,4374,0.011886478245858867
413,1683,0.01189614797571402
4130,3583,0.01189910531437334
610,4715,0.011900092411072778
520,1649,0.011905582153004579
662,4231,0.01191718084362453
3816,2925,0.011946438103446033
3754,4272,0.011960107369366355
4064,4314,0.011970232467386197
4051,4137,0.01197920841025013
431,461,0.011982972170441128
4406,583,0.011988283190342619
708,2472,0.012002357639201315
4677,4183,0.012027205896274373
1036,1845,0.01203405598514981
4721,4259,0.012037481501393887
4504,4222,0.012044174843608646
3946,3977,0.012072831903614356
3796,2624,0.012077931604811215
825,2392,0.012080550742017051
3833,4122,0.012090854279444174
2165,2700,0.0120933875778527
4867,1051,0.01209793758175455
4271,834,0.012113835787071814
4506,4131,0.012121232946027127
1191,2993,0.012137743481254432
4305,887,0.012148919555135501
4573,4102,0.012157096327533132
1442,1953,0.012192238869787693
1917,3199,0.012197504062297165
3888,3266,0.012206583388573198
3883,361,0.01221844967391758
1249,1565,0.012222563195110392
8,163,0.012226210447381869
4203,2716,0.01223043113416386
4093,4716,0.01223348700598905
4737,3765,0.012254219592623516
4607,4206,0.012268701535685933
4239,1964,0.012279436315791897
4501,1500,0.01228026111434144
3982,4924,0.012294311378913264
851,2761,0.012296635547102114
3838,4583,0.012305344607876523
341,4448,0.012326473702312352
4269,1960,0.012333931860147912
4181,1555,0.012335261984657252
4338,4246,0.012354589371403157
4636,3012,0.01236245738123663
4419,3867,0.012370551167913885
3064,3102,0.012371976647016628
3836,4451,0.012381111679564183
452,3039,0.012397010016303778
4465,2972,0.012430856636118509
1359,4541,0.01245387531352625
1808,2805,0.01245466114628091
4164,2199,0.012458509951415495
4287,2669,0.012490733185100154
982,1794,0.012513459210740013
1357,2509,0.012547343365389731
611,3259,0.012549177723747695
235,2574,0.012565949611913735
3494,2971,0.012590616401972454
4558,4594,0.012599373127887453
4250,2196,0.012602418584156727
63,790,0.012620482830000425
2787,3068,0.012627177367377757
3704,3952,0.012630555732974003
182,1629,0.012641104265858405
4304,1737,0.012648392775524403
1782,2132,0.012657465174085558
4502,2512,0.012675439141819365
123,251,0.012681292833529582
4184,4487,0.012688424494682618
1023,2326,0.01269479170928272
915,2214,0.012716945911530997
4101,2521,0.012731070401505895
111,2345,0.012737678586625695
60,4234,0.01275190270366796
1214,2269,0.012755175304608124
2593,3066,0.012756716198180515
4424,2742,0.012784133683194004
4111,4738,0.012785514372121776
4586,3032,0.012785729533099366
472,4709,0.012805291624318205
1622,2538,0.012805821806587347
1540,4091,0.012814884539321003
1983,4509,0.012847413556981935
4577,2855,0.012850173829555056
1719,1985,0.012862015175139463
948,4187,0.01286919006340198
300,4295,0.012883774217079424
1071,1952,0.012902973272834222
554,1247,0.012904646058252062
325,1866,0.012946278860605336
4476,4289,0.01295435245438183
1403,4010,0.012963291079902461
301,4485,0.012982170711048
2618,2792,0.013001135371652227
4946,2309,0.013021574520789211
1937,3074,0.013023690499182089
348,1038,0.013035856087775632
4723,4123,0.01304932764568073
4688,4218,0.013062169242148258
695,4004,0.013063077500724787
4446,3294,0.01306319738458181
3626,2503,0.013064886753913263
1518,4052,0.013085887599640272
167,3711,0.013093941627310202
4349,4280,0.013094539661780147
4061,3844,0.013112055453528337
4938,4313,0.013117075465246306
3973,409,0.013118940046764057
4464,4467,0.013134052493244397
4606,2596,0.013139335571705671
4339,2057,0.013143516494865087
4441,4014,0.013147711594727718
809,2118,0.013149474322658589
471,738,0.013149552065006655
871,4874,0.013153451175511977
1284,2028,0.013163719779299504
1722,2647,0.013164236174189659
1638,2763,0.013202103786643243
4391,1237,0.013233074227162606
4220,919,0.013254210032858073
4302,4005,0.013273894698906302
4754,4210,0.013303174176026583
4455,4144,0.013318670732451271
3983,3860,0.013353238212874124
4223,4624,0.01336193109828806
4667,4494,0.013362543895811575
988,1790,0.01337293346913658
4399,3071,0.013410746472929919
4566,4120,0.013415738776153985
4479,1163,0.013453602533992748
510,4242,0.013464889428891957
4032,476,0.013472560581363702
4436,4972,0.01347799813516945
221,4882,0.013500210039921641
6,2487,0.013517076228325632
711,3100,0.013529097738051915
2113,2723,0.013563260920581993
338,3051,0.013566304840351495
2857,3137,0.013569454813398232
113,2048,0.013590340217247532
4520,4969,0.013592802729283981
2189,2513,0.013605702726892488
1107,4129,0.013617188743228873
4473,1406,0.013639381813445539
4426,4601,0.013647088758015236
643,1111,0.013653425215379794
2697,3113,0.013665235395956418
4647,4662,0.01370964390872223
4783,4511,0.013715965625293206
576,925,0.01372068692971605
336,344,0.01372544674611434
4082,4758,0.013737204277820131
4495,3451,0.01373937079776702
2557,2831,0.013742432766726292
196,224,0.01374268415088917
4765,3573,0.01377404078636052
4225,4700,0.013826101222494058
3753,877,0.01383427661780992
2388,2677,0.013839968954730842
4110,3936,0.01385008871700931
581,1536,0.013893164265573327
4328,2862,0.01389609063651695
4430,1792,0.013896955049454804
4435,4512,0.013915162032878958
4158,4466,0.013925628585488403
1935,2798,0.013933298414625511
4755,4013,0.013946153850920767
4249,2159,0.013948694098866184
3920,4039,0.01397082070556771
4244,4804,0.013994176628954427
4294,1590,0.01399920969448265
3693,4283,0.014015705052809496
1648,3249,0.014023821321587894
2003,2959,0.014032557588829514
4835,4215,0.014043626704175905
1548,3265,0.014070635795642036
4555,1654,0.01409460748496616
938,1588,0.014099604133960341
548,4588,0.014126825821897143
4584,2229,0.014127631328083257
1165,1184,0.014129612905550946
25,3036,0.01414851870101453
3782,3118,0.014155220357624398
4334,908,0.014164608999652044
4652,2410,0.014178595024251422
442,2240,0.01418014926545702
3897,2938,0.014184352785604017
4781,1306,0.014197647407601627
3529,3022,0.014200336676788744
4402,4691,0.014203058264528563
774,1640,0.014238058286666772
4537,4219,0.014257085698028304
1229,3234,0.014262355027304503
4759,2303,0.014276382694641628
1560,3997,0.014295123071796742
