nClusters,dist,PCA,nTopics,silhouetteValue,Acc_FirstPartyWinner,Acc_IssueArea
8,5.177335321894839,42,72,0.025877662080201872,0.38116863457462913,0.21374508023009386
9,5.0084594934669555,42,72,0.029878245387492175,0.3672419013018468,0.20375416288222828
10,4.825235090614282,42,72,0.03291779216698265,0.3620950650923403,0.2031486527399334
11,4.803700443271295,42,72,0.02996766651008917,0.3620950650923403,0.19981834695731154
12,4.696851960874881,42,72,0.03247368906915304,0.3518013926733273,0.19830457160157433
13,4.691049614293242,42,72,0.04084204695877014,0.3184983348471087,0.2140478353012413
14,4.675785386793674,42,72,0.042209837193844094,0.3184983348471087,0.2134423251589464
15,4.622728203898058,42,72,0.03386770644272636,0.3184983348471087,0.21374508023009386
16,4.544128468473313,42,72,0.037490339121622175,0.3184983348471087,0.21435059037238874
17,4.470048743915624,42,72,0.037016898136555156,0.3184983348471087,0.21435059037238874
18,4.467486875901402,42,72,0.044974211522221405,0.3184983348471087,0.21313957008779896
19,4.426542837292494,42,72,0.05074902073449006,0.24220405691795338,0.20284589766878594
2,6.68504840892586,52,72,0.004913509561481389,0.6191341204965183,0.2691492582500757
3,6.255680243870922,52,72,0.009114012020038108,0.48834392976082347,0.25855283075991525
4,6.1404068529636415,52,72,0.006466947756660967,0.4641235240690282,0.26430517711171664
5,5.716052008929045,52,72,0.0027737799753182746,0.44959128065395093,0.25552528004844083
6,5.647946480755444,52,72,-0.0013111241357674896,0.44535270965788676,0.2546170148349985
7,5.553492906540283,52,72,0.007816090562138238,0.40599455040871935,0.21586436572812595
8,5.394241061112962,52,72,0.007734916018309617,0.40599455040871935,0.2149561005146836
9,5.376273795795623,52,72,0.008967960733750346,0.40599455040871935,0.21525885558583105
10,5.317887980126663,52,72,0.018024501898196574,0.3693611867998789,0.19497426581895247
11,5.214955684581819,52,72,0.017456776478486574,0.36179231002119283,0.19406600060551013
12,5.144124292923523,52,72,0.017354259180165057,0.36179231002119283,0.19406600060551013
13,5.025455292280159,52,72,0.016456668558453173,0.36179231002119283,0.19467151074780503
14,5.019173873742535,52,72,0.012865456534816345,0.33757190432939754,0.17499243112322133
15,4.991043054407097,52,72,0.014160695601355792,0.33757190432939754,0.17832273690584316
16,4.979891206280604,52,72,0.028246509267367822,0.24644262791401755,0.19406600060551013
17,4.96004538145967,52,72,0.026744474359176883,0.24644262791401755,0.19285498032092038
18,4.9384846447454045,52,72,0.028053158944123212,0.24644262791401755,0.19224947017862548
19,4.885932256477727,52,72,0.00032277966251938607,0.24402058734483803,0.18922191946715108
2,6.822802758111042,62,72,0.03429888185903275,0.6185286103542235,0.270057523463518
3,6.42412811296411,62,72,0.009787287283877781,0.5004541326067211,0.2615803814713896
4,6.382023593746383,62,72,0.0071859229579064885,0.4977293369663942,0.25855283075991525
5,6.294935945282225,62,72,0.002401179948575782,0.48471086890705417,0.2531032394792613
6,5.868500409045566,62,72,0.0035674530046676763,0.48471086890705417,0.25219497426581894
7,5.843150896417306,62,72,0.004449419304664463,0.4753254617014835,0.24038752649106873
8,5.705494504260746,62,72,0.0014147946967959886,0.472903421132304,0.24190130184680594
9,5.597369522324989,62,72,0.0025859283796053666,0.472903421132304,0.23917650620647896
10,5.588181592401507,62,72,-0.009032141189547845,0.4535270965788677,0.2358462004238571
11,5.410157352674375,62,72,0.0022294830454537527,0.3188010899182561,0.24159854677565848
12,5.361199196296336,62,72,0.001886179695272772,0.3188010899182561,0.24159854677565848
13,5.352588820337558,62,72,0.004092633020634623,0.3188010899182561,0.24250681198910082
14,5.310563930804408,62,72,0.0063006435219925385,0.3184983348471087,0.2409930366333636
15,5.2369223195386425,62,72,0.01390349534941332,0.2579473206176203,0.2300938540720557
16,5.1475492157154,62,72,0.014162736861956338,0.2579473206176203,0.2300938540720557
17,5.111808214120965,62,72,0.0044433838490707525,0.2579473206176203,0.2191946715107478
18,5.075652590540302,62,72,0.005352148306458724,0.2579473206176203,0.21889191643960038
19,5.057116293045919,62,72,0.004381400451849833,0.2579473206176203,0.21889191643960038
2,6.887866557377774,72,72,0.04519900787296894,0.6324553436270057,0.259763851044505
3,6.510168664027688,72,72,0.04138004729186453,0.568876778686043,0.2591583409022101
4,6.448004585311082,72,72,0.039321623814388355,0.5619134120496518,0.2649106872540115
5,6.330453972101537,72,72,0.03488532182226366,0.5613079019073569,0.2652134423251589
6,6.03595337291805,72,72,0.029595170795857006,0.5507114744171965,0.2540115046927036
7,5.881343207783066,72,72,0.030092008957376636,0.5507114744171965,0.2528004844081138
8,5.8420827501732795,72,72,0.026462616584495047,0.5449591280653951,0.2506811989100817
9,5.72676156687714,72,72,0.01831404959340819,0.49530729639721466,0.25855283075991525
10,5.703049782734417,72,72,0.018787792588286008,0.49530729639721466,0.2591583409022101
11,5.53673893410926,72,72,0.019401464950416593,0.3981229185588859,0.2540115046927036
12,5.461722963546482,72,72,0.019243552891469663,0.3981229185588859,0.2540115046927036
13,5.403837285669753,72,72,-0.005515502144747531,0.36179231002119283,0.2670299727520436
14,5.398027878886798,72,72,-0.005231402802184604,0.36179231002119283,0.26733272782319106
15,5.355082434635164,72,72,-0.002034146709541181,0.36118679987889796,0.26581895246745385
16,5.353203411608335,72,72,-0.0015641873741412847,0.36118679987889796,0.26581895246745385
17,5.2516001783983155,72,72,-0.0013928230926471199,0.36118679987889796,0.25855283075991525
18,5.156584422491741,72,72,-0.001547563545691947,0.36118679987889796,0.25855283075991525
19,5.152620586546186,72,72,-0.003507386546439471,0.36118679987889796,0.25855283075991525
2,4.019014876417446,15,72,0.11553040920126931,0.620950650923403,0.24553436270057524
3,3.741582809032923,15,72,0.11449644903148792,0.53254617014835,0.2531032394792613
4,3.5950861145018735,15,72,0.11888487789667537,0.5143808658795035,0.23100211928549802
5,3.5429984550323947,15,72,0.10262199090449246,0.44141689373297005,0.21223130487435665
6,3.5227728632956126,15,72,0.11430323095890742,0.3905540417801998,0.17468967605207386
7,3.4913892260359507,15,72,0.12716011963757504,0.38994853163790494,0.1801392673327278
8,3.2983400209869314,15,72,0.13801230930586014,0.38994853163790494,0.1765062064789585
9,3.159917605461721,15,72,0.13436060997143648,0.3896457765667575,0.1801392673327278
10,3.1404776099403384,15,72,0.14592079090942692,0.37844383893430217,0.17801998183469572
11,3.053761987979877,15,72,0.14990811433566606,0.37844383893430217,0.17771722676354829
12,2.9828298453851927,15,72,0.16451753595458793,0.3496821071752952,0.18377232818649714
13,2.814477589932527,15,72,0.16235800853433888,0.3496821071752952,0.18377232818649714
14,2.7723109379565045,15,72,0.1626968924809867,0.3496821071752952,0.18346957311534967
15,2.683049320689502,15,72,0.18848304271775165,0.3245534362700575,0.20012110202845898
16,2.638903270446773,15,72,0.19570243277928687,0.29488343929760824,0.1980018165304269
17,2.6275620494521084,15,72,0.1918539589028648,0.29488343929760824,0.19648804117468968
18,2.52018575434613,15,72,0.1912202789911425,0.29488343929760824,0.19224947017862548
19,2.510248545303164,15,72,0.1764091526453081,0.2900393581592492,0.18498334847108688
2,1.461829147918111,2,82,0.6645260870959077,0.6376021798365122,0.24583711777172268
3,1.1720447349063745,2,82,0.6440202517247602,0.6315470784135634,0.24250681198910082
4,0.8858223430854819,2,82,0.6033488551202485,0.5749318801089919,0.246745382985165
5,0.7557765140712996,2,82,0.36737045530514173,0.5077202543142597,0.2185891613684529
6,0.6231745088845524,2,82,0.3618456832558038,0.5077202543142597,0.2161671207992734
7,0.6153631936894726,2,82,0.35774149755504236,0.5077202543142597,0.21435059037238874
8,0.591281762140673,2,82,0.4444864027814316,0.4710868907054193,0.21313957008779896
9,0.5362664323146957,2,82,0.4414505392686107,0.47078413563427185,0.21374508023009386
10,0.49242963874848494,2,82,0.4411276479148839,0.47078413563427185,0.21374508023009386
11,0.4496683532580734,2,82,0.5009944603954581,0.4047835301241296,0.21586436572812595
12,0.44473635528102495,2,82,0.5020463299866953,0.4047835301241296,0.21646987587042082
13,0.3965567395030472,2,82,0.5003477686458092,0.4047835301241296,0.21646987587042082
14,0.39217054523622324,2,82,0.5010949501638639,0.4047835301241296,0.2161671207992734
15,0.3856400783513556,2,82,0.5006036526223712,0.4047835301241296,0.2161671207992734
16,0.3745718609681875,2,82,0.5001699921841625,0.4047835301241296,0.2161671207992734
17,0.36752001004362783,2,82,0.456931973266927,0.3896457765667575,0.2125340599455041
18,0.3662146988118715,2,82,0.45397597667096895,0.3896457765667575,0.2125340599455041
19,0.340190602596795,2,82,0.4542129389394614,0.3896457765667575,0.2125340599455041
2,3.234846941790867,12,82,0.1914077180701111,0.6088404480775053,0.283075991522858
3,3.127609415197585,12,82,0.2001261498945074,0.5906751438086588,0.288525582803512
4,2.98181317016539,12,82,0.19494844507444672,0.5773539206781714,0.3018468059339994
5,2.7761473127989382,12,82,0.08139431118583959,0.48138056312443234,0.23857099606418408
6,2.7052551338080657,12,82,0.09278619257517876,0.48138056312443234,0.23433242506811988
7,2.694254816520055,12,82,0.09392615633393436,0.48138056312443234,0.23433242506811988
8,2.6048548944216026,12,82,0.03799752264578453,0.44959128065395093,0.23312140478353013
9,2.5441084324444296,12,82,0.08935829606143202,0.38419618528610355,0.27338782924613986
10,2.5359957363909835,12,82,0.10457056913283144,0.35906751438086587,0.27490160460187707
11,2.4483604449208753,12,82,0.10282504732856798,0.35906751438086587,0.2742960944595822
12,2.4419517779230544,12,82,0.12635126684630382,0.3505903723887375,0.24947017862549198
13,2.257073304631882,12,82,0.14024283637248378,0.3505903723887375,0.24947017862549198
14,2.183621628356009,12,82,0.16844288068751231,0.3042688465031789,0.24492885255828034
15,2.067391322136988,12,82,0.15208185816438258,0.3042688465031789,0.24492885255828034
16,2.054083116354348,12,82,0.17177356879439545,0.2688465031789282,0.23614895549500453
17,2.0042233354099213,12,82,0.1734346159493435,0.2688465031789282,0.236451710566152
18,1.9642941929847224,12,82,0.17258085257207711,0.2688465031789282,0.23402966999697244
19,1.9396952626402222,12,82,0.17348892187569728,0.2664244626097487,0.23251589464123523
2,4.549199215839773,22,82,0.11734107646782425,0.6121707538601272,0.2812594610959734
3,4.138057238802976,22,82,0.07521775228851516,0.5149863760217984,0.2706630336058129
4,4.109868258550917,22,82,0.06423129931432799,0.4822888283378747,0.2652134423251589
5,4.037274326849812,22,82,0.06987263524745466,0.47048138056312444,0.26733272782319106
6,3.894437520628446,22,82,0.07574077427246802,0.4332425068119891,0.2446260974871329
7,3.748699849317888,22,82,0.07656761808804016,0.4332425068119891,0.2431123221313957
8,3.5650244582426107,22,82,0.0789384150150231,0.4323342415985468,0.24069028156221617
9,3.5561457651153168,22,82,0.08494223748742007,0.4323342415985468,0.24159854677565848
10,3.4521506819647194,22,82,0.08181211146805709,0.4323342415985468,0.24159854677565848
11,3.4110518016552014,22,82,0.09603621306814432,0.38116863457462913,0.25491976990614595
12,3.2914096510243103,22,82,0.08788938126078157,0.38116863457462913,0.2512867090523766
13,3.279559833468648,22,82,0.08072832604462772,0.38116863457462913,0.2512867090523766
14,3.2610113265128216,22,82,0.08381697361791733,0.38116863457462913,0.25158946412352406
15,3.163616467392021,22,82,0.09258770347671225,0.38116863457462913,0.25007568876778685
16,3.162357089220608,22,82,0.09222577336900392,0.38116863457462913,0.25007568876778685
17,3.1617324002969123,22,82,0.09268423894523133,0.38116863457462913,0.25007568876778685
18,3.136137723151322,22,82,0.10261963328121358,0.2761126248864669,0.22343324250681199
19,2.9881869328002,22,82,0.10401995759542003,0.2761126248864669,0.21525885558583105
2,5.237778831354082,32,82,-0.008822880274535679,0.5637299424765365,0.298819255222525
3,5.196045020292325,32,82,-0.0003179286925006073,0.5349682107175295,0.3106267029972752
4,4.808832114096779,32,82,-0.004906275945092546,0.5234635180139268,0.3115349682107175
5,4.645188145439105,32,82,0.002331030252291171,0.45594913714804725,0.24341507720254316
6,4.6380952167266845,32,82,0.009901852370548851,0.319406600060551,0.25219497426581894
7,4.57026232283914,32,82,0.019108057209915406,0.28640629730547984,0.24644262791401755
8,4.362030804078735,32,82,0.0012903126218315986,0.26672721768089613,0.23675446563729943
9,4.286226083976658,32,82,0.005993445737218461,0.26672721768089613,0.2358462004238571
10,4.236721609703035,32,82,0.011648917509308169,0.26672721768089613,0.23554344535270966
11,4.218552519794915,32,82,0.013710594562303356,0.26581895246745385,0.2394792612776264
12,4.203162317301438,32,82,0.016519032911409832,0.26581895246745385,0.2394792612776264
13,4.087476876006054,32,82,0.030084007109871424,0.22615803814713897,0.1937632455343627
14,4.041359474751971,32,82,0.021860727684278092,0.22313048743566455,0.1901301846805934
15,3.9135673740916777,32,82,0.025246934619349296,0.22313048743566455,0.1901301846805934
16,3.8759277521828217,32,82,0.0323527769545379,0.22313048743566455,0.18952467453829852
17,3.8554797807552177,32,82,0.03369618710188209,0.22313048743566455,0.18952467453829852
18,3.7703791963527915,32,82,0.0345082213417644,0.22313048743566455,0.18952467453829852
19,3.7651807083110334,32,82,0.03735275774998628,0.22313048743566455,0.18558885861338179
2,5.84390276645029,42,82,0.06180916119553943,0.631244323342416,0.27308507417499245
3,5.582125475902307,42,82,0.022312537116646852,0.577051165607024,0.28761731759006964
4,5.411536561994719,42,82,0.0295726715979668,0.49682107175295187,0.3009385407205571
5,5.199174089899329,42,82,0.031416469712053675,0.4965183166818044,0.30214956100514684
6,5.076828987525881,42,82,0.013422235340935633,0.3963063881320012,0.25552528004844083
7,5.046315937464203,42,82,0.014959887675693551,0.3963063881320012,0.25522252497729336
8,4.9773622927203,42,82,0.021219672633077266,0.37481077808053287,0.25340599455040874
9,4.855862721674111,42,82,0.021521079918725053,0.37481077808053287,0.25522252497729336
10,4.850203432471512,42,82,0.025522102461619067,0.2437178322736906,0.24159854677565848
11,4.81282268839533,42,82,0.02509952967886026,0.22767181350287619,0.24280956706024825
12,4.676122145693565,42,82,0.022243366461267917,0.22767181350287619,0.24190130184680594
13,4.593963428191546,42,82,0.02430135178482253,0.22767181350287619,0.24190130184680594
14,4.5152321267779,42,82,0.02518818344633411,0.22767181350287619,0.24190130184680594
15,4.515167005790245,42,82,0.022786806997935605,0.22767181350287619,0.24190130184680594
16,4.404656070542732,42,82,0.03994644269266711,0.18407508325764457,0.18225855283075992
17,4.394549604255553,42,82,0.04288940727441213,0.18407508325764457,0.1819557977596125
18,4.3822479292069785,42,82,0.04141670126040579,0.18407508325764457,0.1819557977596125
19,4.356674416097793,42,82,0.042858088699762306,0.18377232818649714,0.17832273690584316
2,6.521127797418998,52,82,0.030661718817567355,0.6030881017257039,0.28247048138056313
3,6.371810191146764,52,82,0.029015528091907376,0.5794732061762035,0.28761731759006964
4,5.8047566325740485,52,82,0.03181477873774399,0.566151983045716,0.2900393581592492
5,5.757904520465508,52,82,0.0296711013520476,0.45837117771722674,0.24220405691795338
6,5.6801199945823955,52,82,0.026703850898765202,0.45837117771722674,0.2431123221313957
7,5.543256394866335,52,82,0.02935578988255072,0.4047835301241296,0.2140478353012413
8,5.51341060839677,52,82,0.027715529778879946,0.4047835301241296,0.21889191643960038
9,5.376348329487338,52,82,0.019478876628104186,0.4047835301241296,0.2191946715107478
10,5.158336594882723,52,82,0.02366756528143437,0.38813200121102026,0.19709355131698456
11,5.109823261426345,52,82,0.02900164389945622,0.37359975779594307,0.1995155918861641
12,5.064538711072404,52,82,0.02818692531870575,0.37359975779594307,0.19981834695731154
13,5.0546970933329805,52,82,0.03029429460214949,0.37359975779594307,0.2025431425976385
14,4.988829715953431,52,82,0.03080161316934545,0.3115349682107175,0.1880108991825613
15,4.919675884166619,52,82,0.028362982247466653,0.3115349682107175,0.1880108991825613
16,4.897376527730941,52,82,0.03268532956896005,0.30366333636088405,0.18104753254617015
17,4.832644028181779,52,82,0.036705079004931015,0.30366333636088405,0.1792310021192855
18,4.818348814684187,52,82,0.03807028813766868,0.30366333636088405,0.1792310021192855
19,4.817936083932748,52,82,0.03630407167987029,0.30366333636088405,0.1792310021192855
2,6.752669532215378,62,82,0.07686150761715346,0.6233726914925825,0.2655161973963064
3,6.584779427950122,62,82,0.041920748541656595,0.5776566757493188,0.2848925219497427
4,6.244802163118421,62,82,0.04358605087041059,0.5773539206781714,0.28428701180744775
5,6.148567690585905,62,82,0.03715571616647591,0.5725098395398123,0.28610354223433243
6,6.0250663411966725,62,82,0.024958826463150265,0.46260974871329097,0.2615803814713896
7,5.851252172917409,62,82,0.02711403240142659,0.46260974871329097,0.25946109597335754
8,5.769557243588411,62,82,0.026953699570199666,0.39660914320314866,0.22948834392976084
9,5.735843781233343,62,82,0.028562472595409946,0.39660914320314866,0.2285800787163185
10,5.516414257231509,62,82,0.03006445866796959,0.39660914320314866,0.22918558885861337
11,5.511318444916761,62,82,0.031453563113167875,0.3418104753254617,0.20950650923402966
12,5.4589489233789825,62,82,0.03161040354245864,0.3418104753254617,0.20950650923402966
13,5.337338072208762,62,82,0.03039717317798251,0.3418104753254617,0.20950650923402966
14,5.259182099284768,62,82,0.027955683152111888,0.3418104753254617,0.20920375416288223
15,5.213093842681024,62,82,0.029533017367353528,0.31274598849530727,0.21011201937632457
16,5.170527760139594,62,82,0.023023031118524596,0.20708446866485014,0.1807447774750227
17,5.148960383605653,62,82,0.024846307671567376,0.20708446866485014,0.18044202240387527
18,5.144280733027705,62,82,0.026135746145089,0.20708446866485014,0.17953375719043294
19,5.093157573247275,62,82,0.02778841550283041,0.20708446866485014,0.17953375719043294
2,7.139076481736131,72,82,0.056876194559117736,0.631244323342416,0.26581895246745385
3,6.786862046172009,72,82,0.05468359845959099,0.6194368755676658,0.27762640024220403
4,6.702559622640855,72,82,0.047785670530801766,0.613381774144717,0.27671813502876175
5,6.3268226999099575,72,82,0.019743583627628777,0.5694822888283378,0.28035119588253105
6,6.156045047439521,72,82,0.022482528492014753,0.41537995761429003,0.2098092643051771
7,6.088665696542047,72,82,0.022593608104037256,0.41537995761429003,0.210414774447472
8,5.963468611505866,72,82,0.024146935526414146,0.3787465940054496,0.2061762034514078
9,5.81947092228352,72,82,0.022266769457403048,0.3787465940054496,0.20647895852255524
10,5.775803319611537,72,82,0.022340231178447,0.3787465940054496,0.20647895852255524
11,5.694093644519193,72,82,0.022866615126022557,0.34877384196185285,0.20224038752649107
12,5.662687472645208,72,82,0.022492928949712603,0.34877384196185285,0.20224038752649107
13,5.445252136432801,72,82,0.019964942461795445,0.34665455646382076,0.20224038752649107
14,5.397415233517141,72,82,0.018880638477706248,0.34665455646382076,0.2016348773841962
15,5.352120231549008,72,82,0.021139627136574513,0.32879200726612173,0.19618528610354224
16,5.313905078878385,72,82,0.022062283487072377,0.32879200726612173,0.19648804117468968
17,5.282363798590468,72,82,0.023778708094224908,0.32879200726612173,0.19467151074780503
18,5.2535319540939645,72,82,0.024200160067995267,0.270057523463518,0.18468059339993945
19,5.2470741197836634,72,82,0.03152494138219813,0.270057523463518,0.18316681804420223
2,6.9160231123157745,82,82,0.0234708384434433,0.6076294277929155,0.26309415682712683
3,6.869335262206143,82,82,0.02203277096087504,0.54556463820769,0.28761731759006964
4,6.431208118494811,82,82,0.02126000104523823,0.5386012715712988,0.28701180744777477
5,6.258615748113161,82,82,0.021944313827797,0.5386012715712988,0.2809567060248259
6,6.239811257066653,82,82,0.021140148402831894,0.4217378141083863,0.233726914925825
7,6.003167154080755,82,82,0.02108499986740699,0.4217378141083863,0.23312140478353013
8,5.869532901913684,82,82,0.021272670763770804,0.4214350590372389,0.24402058734483803
9,5.84010032336009,82,82,0.01755772707476544,0.4214350590372389,0.24492885255828034
10,5.804967574111396,82,82,0.02110443242202085,0.3957008779897063,0.24190130184680594
11,5.771862480030419,82,82,0.01843343962065593,0.3957008779897063,0.24069028156221617
12,5.70608675370346,82,82,0.01817443377853355,0.3957008779897063,0.24069028156221617
13,5.649051844229623,82,82,0.022954526219563405,0.3200121102028459,0.24280956706024825
14,5.42291650197261,82,82,0.023001749815300267,0.2900393581592492,0.22736905843172872
15,5.404717682502009,82,82,0.022826515137607976,0.2900393581592492,0.22706630336058128
16,5.402608089092174,82,82,0.02425712519514106,0.2900393581592492,0.22706630336058128
17,5.401925337227384,82,82,0.025437475798075464,0.2900393581592492,0.2264607932182864
18,5.357485391045486,82,82,0.026309827755432613,0.2900393581592492,0.22585528307599154
19,5.340300682392048,82,82,0.022516082820001393,0.2900393581592492,0.22585528307599154
2,3.8686747258598686,15,82,0.08736458596785009,0.6067211625794732,0.2845897668785952
3,3.46766227038757,15,82,0.09182602272720203,0.48138056312443234,0.24341507720254316
4,3.387158175340523,15,82,0.06013770346431934,0.397517408416591,0.26581895246745385
5,3.245133359738261,15,82,0.06343331917736923,0.39721465334544354,0.2561307901907357
6,3.2095720067740934,15,82,0.061923358300978,0.3242506811989101,0.27036027853466543
7,3.0487085144085477,15,82,0.05489632975267596,0.3242506811989101,0.27036027853466543
8,2.988937154491789,15,82,0.05741725413334627,0.3042688465031789,0.2633969118982743
9,2.9580896528568816,15,82,0.06573158410821266,0.3042688465031789,0.26309415682712683
10,2.9446149912902992,15,82,0.09240567913612623,0.28701180744777477,0.26733272782319106
11,2.866873283146311,15,82,0.10595435818727167,0.28701180744777477,0.26824099303663335
12,2.785530804887226,15,82,0.1138703338609142,0.28701180744777477,0.24916742355434454
13,2.731018745792899,15,82,0.12654669429112683,0.28701180744777477,0.2506811989100817
14,2.6396067632830538,15,82,0.14816798373732387,0.28701180744777477,0.23433242506811988
15,2.572072950963399,15,82,0.17817539927036555,0.26975476839237056,0.21192854980320922
16,2.434903347934233,15,82,0.16517785059980844,0.21071752951861944,0.20345140781108084
17,2.380339883406133,15,82,0.1710127856705333,0.21071752951861944,0.2016348773841962
18,2.379473857546599,15,82,0.1679290021059046,0.21071752951861944,0.2016348773841962
19,2.3182685770459166,15,82,0.1663688477863813,0.21071752951861944,0.20375416288222828
2,1.5382374078349903,2,92,0.6374582286580891,0.5794732061762035,0.27550711474417194
3,0.9566006055122178,2,92,0.6709543688751696,0.5631244323342416,0.22706630336058128
4,0.8946552552129312,2,92,0.6588437306273296,0.5625189221919468,0.22736905843172872
5,0.8445074336282024,2,92,0.6157844089610816,0.5549500454132607,0.23312140478353013
6,0.6074238161388068,2,92,0.6104628385756979,0.5549500454132607,0.2322131395700878
7,0.5838018551877723,2,92,0.40332180200003326,0.45897668785952167,0.28428701180744775
8,0.5435898904809109,2,92,0.39373038201882765,0.45897668785952167,0.28428701180744775
9,0.4674412943968056,2,92,0.38595453890073306,0.45897668785952167,0.28428701180744775
10,0.4388109358644324,2,92,0.40487886568866766,0.4368755676657584,0.272782319103845
11,0.4214883696820102,2,92,0.4067897750595867,0.4368755676657584,0.2721768089615501
12,0.3824086177821828,2,92,0.4064056472678999,0.4368755676657584,0.2724795640326976
13,0.3591407223664207,2,92,0.4039659069715447,0.4368755676657584,0.2724795640326976
14,0.3419199771159447,2,92,0.40187463235405657,0.4368755676657584,0.2721768089615501
15,0.33815379998551043,2,92,0.3634260721137015,0.4247653648198607,0.254314259763851
16,0.30053556812372617,2,92,0.4227698513660408,0.3372691492582501,0.23614895549500453
17,0.2908109942339112,2,92,0.4285357839580052,0.3372691492582501,0.23312140478353013
18,0.2878932036791577,2,92,0.4297642610373943,0.3372691492582501,0.23312140478353013
19,0.282336187943674,2,92,0.42167085744519384,0.3293975174084166,0.21737814108386316
2,3.6544960577335748,12,92,0.11458435393415896,0.5131698455949137,0.2546170148349985
3,3.2409425517088164,12,92,0.1207833994071906,0.48047229791099,0.2579473206176203
4,3.144885706815518,12,92,0.12446407407104555,0.4644262791401756,0.20496518316681805
5,2.8387250217834015,12,92,0.13224162641810125,0.444141689373297,0.20647895852255524
6,2.8367167334831187,12,92,0.14483338308783236,0.444141689373297,0.2067817135937027
7,2.7440121427666897,12,92,0.14211444732412967,0.4420224038752649,0.20738722373599758
8,2.7072474613038646,12,92,0.13867735079744695,0.4420224038752649,0.20799273387829245
9,2.5796232819874416,12,92,0.1335018397421415,0.4420224038752649,0.20768997880714501
10,2.4882446346097016,12,92,0.07642686789585154,0.36088404480775055,0.2113230396609143
11,2.4862776075938315,12,92,0.07947879047679127,0.33575537390251287,0.20738722373599758
12,2.377328250620838,12,92,0.10279778255157816,0.2903421132303966,0.21646987587042082
13,2.341943725806631,12,92,0.10204672693411529,0.2888283378746594,0.21646987587042082
14,2.2913078661694475,12,92,0.11146925761151234,0.2888283378746594,0.21586436572812595
15,2.267810314849761,12,92,0.11630852210465005,0.27550711474417194,0.1943687556766576
16,2.219889760899334,12,92,0.14744303974887044,0.27550711474417194,0.19467151074780503
17,2.1423575876653804,12,92,0.1567667906229173,0.27550711474417194,0.19467151074780503
18,2.1415673457946682,12,92,0.18947763417236227,0.23826824099303665,0.2098092643051771
19,2.057661979779281,12,92,0.1761235306278816,0.23796548592188918,0.20496518316681805
2,4.7930051797087785,22,92,0.1494006620426827,0.6167120799273388,0.26793823796548594
3,4.551135748220328,22,92,0.11424173707270155,0.6079321828640629,0.26672721768089613
4,4.255508464939047,22,92,0.04880076779334949,0.4462609748713291,0.24432334241598547
5,4.133127584967053,22,92,0.0597015468251787,0.3941871026339691,0.21011201937632457
6,4.027189187792431,22,92,0.06309557634231056,0.3941871026339691,0.210414774447472
7,3.954704792164616,22,92,0.0461709540919425,0.35089312745988493,0.20950650923402966
8,3.823103256567263,22,92,0.04511456781791075,0.35089312745988493,0.2113230396609143
9,3.637183332193703,22,92,0.04637760672927898,0.34847108689070544,0.210414774447472
10,3.550093750638262,22,92,0.05086787559301565,0.34847108689070544,0.21435059037238874
11,3.539248301057358,22,92,0.04276588651885877,0.3115349682107175,0.19830457160157433
12,3.5064968819094924,22,92,0.04201669867155948,0.3115349682107175,0.19830457160157433
13,3.47595601616294,22,92,0.07133820093275825,0.3112322131395701,0.19618528610354224
14,3.4731422276614405,22,92,0.07174532821801095,0.3112322131395701,0.19618528610354224
15,3.3532639290649673,22,92,0.09113351641550764,0.30003027550711475,0.20012110202845898
16,3.3340458643566646,22,92,0.09670577103611583,0.30003027550711475,0.19921283681501664
17,3.2952972454944858,22,92,0.09303677102659481,0.30003027550711475,0.1989100817438692
18,3.1398819082199614,22,92,0.0919124348559347,0.2936724190130185,0.19224947017862548
19,3.098373098235157,22,92,0.09723071566778238,0.2936724190130185,0.19043293975174083
2,5.558599396183371,32,92,0.048163763529578414,0.6067211625794732,0.28549803209203756
3,5.027795714243762,32,92,0.04123868433200506,0.5089312745988496,0.3033605812897366
4,4.958753615009372,32,92,-0.004116065814727847,0.4780502573418105,0.2918558885861338
5,4.836429164451849,32,92,0.00317937527069309,0.42567363003330305,0.2540115046927036
6,4.67983929317914,32,92,0.006247308461408444,0.42567363003330305,0.25189221919467153
7,4.6175337458510075,32,92,0.013986342743006594,0.4156827126854375,0.25491976990614595
8,4.482797687706226,32,92,0.012082228001993649,0.4150772025431426,0.2567363003330306
9,4.460034513205226,32,92,0.010688686705394513,0.4150772025431426,0.2567363003330306
10,4.436001097901971,32,92,0.023639435324206915,0.35573720859824404,0.19769906145927943
11,4.309701183272933,32,92,0.0295121725517835,0.35573720859824404,0.1995155918861641
12,4.26844455741405,32,92,0.03786463564515533,0.35149863760217986,0.2025431425976385
13,4.13545285267024,32,92,0.040206494279264614,0.35149863760217986,0.20133212231304876
14,4.0539673473773945,32,92,0.04645943904994635,0.35149863760217986,0.2010293672419013
15,3.941209784065723,32,92,0.0551432526351509,0.28580078716318497,0.2089009990917348
16,3.90206599625978,32,92,0.06035123583674822,0.28580078716318497,0.2089009990917348
17,3.8531372331599165,32,92,0.062369295405918644,0.28580078716318497,0.20859824402058735
18,3.776724170009943,32,92,0.059141306409534335,0.28580078716318497,0.20829548894943992
19,3.7758738496126747,32,92,0.061438457379505824,0.28580078716318497,0.2067817135937027
2,6.1386520673394225,42,92,0.029406968769984165,0.5994550408719346,0.2973054798667878
